"","STUDY","TREATMENT","RESPONSE","CARDINAL","PERCENTAGE","SENTENCE","ISTABLE","DOI","LAT","LON","INOCTYPE","SOILTYPE","FIELDGREENHOUSE","LANDUSE","ECOTYPE","ECOREGION","LOCATION"
"933","33121138.5","AM","biomass",3,"","Maximum biomass in the tri-hybrid population (both when AM and NM) was larger than that of the best performing parent, while minimum biomass was lower than that of A. roylei, the parent with lowest biomass (transgressive segregation) (Table 3).",0,"10.1007/s00122-010-1501-8","","",NA,NA,NA,NA,NA,NA,NA
"934","33121138.5","AM","biomass",3,"","Maximum biomass in the tri-hybrid population (both when AM and NM) was larger than that of the best performing parent, while minimum biomass was lower than that of A. roylei, the parent with lowest biomass (transgressive segregation) (Table 3).",0,"10.1007/s00122-010-1501-8","","",NA,NA,NA,NA,NA,NA,NA
"935","33121138.5","AM","biomass",3,"","Maximum biomass in the tri-hybrid population (both when AM and NM) was larger than that of the best performing parent, while minimum biomass was lower than that of A. roylei, the parent with lowest biomass (transgressive segregation) (Table 3).",0,"10.1007/s00122-010-1501-8","","",NA,NA,NA,NA,NA,NA,NA
"936","33121138.5","AM","biomass",3,"","Maximum biomass in the tri-hybrid population (both when AM and NM) was larger than that of the best performing parent, while minimum biomass was lower than that of A. roylei, the parent with lowest biomass (transgressive segregation) (Table 3).",0,"10.1007/s00122-010-1501-8","","",NA,NA,NA,NA,NA,NA,NA
"937","32604987.5","","biomass",28,"","These results may be due to the enhancement of microbial biomass and activity leading to organic compound synthesis and, in this respect, similar trends were recorded in previous research carried out in greenhouses [28].",0,"10.3390/horticulturae4040039","55◦39.51′ N","37◦12.23′ E",NA,NA,NA,NA,NA,NA,NA
"938","38068648","AMF","dry weight",1,"","The dry weights of the shoots and roots were affected by the interaction of AMF and yeast inoculation (AMF × Yeast; Figure 1 and Table S1).",0,"10.3390/plants12234012","32◦59′47.96′′ S; 33◦34′60′′ S","70◦37′60′′ W; 70◦15′14.16′′ W",NA,NA,NA,NA,NA,NA,NA
"939","38068648","AMF","dry weight",1,"","The dry weights of the shoots and roots were affected  by the interaction of AMF and yeast inoculation (AMF × Yeast; Figure 1 and Table S1).",0,"10.3390/plants12234012","32◦59′47.96′′ S; 33◦34′60′′ S","70◦37′60′′ W; 70◦15′14.16′′ W",NA,NA,NA,NA,NA,NA,NA
"940","38068648","Inoculation","biomass",14.67,"","Inoculation with C. claroideum produced a signiﬁcant increase in shoot biomass (14.67 g) in the absence of yeast inoculation (NY-CC), with an approximately 2.8-fold increase compared with NY-NM.",0,"10.3390/plants12234012","32◦59′47.96′′ S; 33◦34′60′′ S","70◦37′60′′ W; 70◦15′14.16′′ W",NA,NA,NA,NA,NA,NA,NA
"941","38068648","MG-NM","biomass",17.94,"","Noticeably, MG-NM presented the highest shoot biomass production (17.94 g), with an increase of approximately 3.4-fold compared with NY-NM (Figure 2A).",0,"10.3390/plants12234012","32◦59′47.96′′ S; 33◦34′60′′ S","70◦37′60′′ W; 70◦15′14.16′′ W",NA,NA,NA,NA,NA,NA,NA
"942","38068648","NY-NM","biomass",1.3,"","Regarding root biomass, all treatments caused signiﬁcant increases compared with NY-NM (1.3 g).",0,"10.3390/plants12234012","32◦59′47.96′′ S; 33◦34′60′′ S","70◦37′60′′ W; 70◦15′14.16′′ W",NA,NA,NA,NA,NA,NA,NA
"943","38068648","Inoculation","biomass",14.67,"","Inoculation with C. claroideum produced a significant  increase in shoot biomass (14.67 g) in the absence of yeast inoculation (NY-CC), with an  approximately 2.8-fold increase compared with NY-NM.",0,"10.3390/plants12234012","32◦59′47.96′′ S; 33◦34′60′′ S","70◦37′60′′ W; 70◦15′14.16′′ W",NA,NA,NA,NA,NA,NA,NA
"944","38068648","MG-NM","biomass",17.94,"","Noticeably, MG-NM presented the highest shoot biomass production (17.94 g),  with an increase of approximately 3.4-fold compared with NY-NM (Figure 2A).",0,"10.3390/plants12234012","32◦59′47.96′′ S; 33◦34′60′′ S","70◦37′60′′ W; 70◦15′14.16′′ W",NA,NA,NA,NA,NA,NA,NA
"945","38068648","NY-NM","biomass",1.3,"","Regarding root biomass, all treatments caused significant increases compared  with NY-NM (1.3 g).",0,"10.3390/plants12234012","32◦59′47.96′′ S; 33◦34′60′′ S","70◦37′60′′ W; 70◦15′14.16′′ W",NA,NA,NA,NA,NA,NA,NA
"946","35712553","","biomass",1,"","Grasshopper feeding resulted in a small amount of aboveground biomass (Supplementary Figure 1).",0,"10.3389/fpls.2022.898969","36◦55′ N","100◦57′ E",NA,NA,NA,NA,NA,NA,NA
"947","35712553","Mycorrhizal inoculation","biomass",0.05,"","Mycorrhizal inoculation and insect feeding signiﬁcantly aﬀected plant biomass (P < 0.05).",0,"10.3389/fpls.2022.898969","36◦55′ N","100◦57′ E",NA,NA,NA,NA,NA,NA,NA
"948","35712553","treatment","biomass",13.82,"","The Fm treatment had the greatest aboveground biomass, 53.53% higher than non-inoculated CK treatment (F = 13.82; P < 0.05).",0,"10.3389/fpls.2022.898969","36◦55′ N","100◦57′ E",NA,NA,NA,NA,NA,NA,NA
"949","35712553","treatment","biomass",0.05,"","The Fm treatment had the greatest aboveground biomass, 53.53% higher than non-inoculated CK treatment (F = 13.82; P < 0.05).",0,"10.3389/fpls.2022.898969","36◦55′ N","100◦57′ E",NA,NA,NA,NA,NA,NA,NA
"950","35712553","AMF","biomass",1,"","After the plants were attacked by insects, inoculated plants showed higher belowground biomass, at FIGURE 1 | The mycorrhizal colonization structure of AMF observed under 40× magniﬁcation after (A) the root segments of E. nutans were stained with trypan blue (B) (0.05%, w/v) and the percentage of root mycorrhizal colonization in plants.",0,"10.3389/fpls.2022.898969","36◦55′ N","100◦57′ E",NA,NA,NA,NA,NA,NA,NA
"951","35712553","AMF","biomass",40,"","After the plants were attacked by insects, inoculated plants showed higher belowground biomass, at FIGURE 1 | The mycorrhizal colonization structure of AMF observed under 40× magniﬁcation after (A) the root segments of E. nutans were stained with trypan blue (B) (0.05%, w/v) and the percentage of root mycorrhizal colonization in plants.",0,"10.3389/fpls.2022.898969","36◦55′ N","100◦57′ E",NA,NA,NA,NA,NA,NA,NA
"952","35712553","AMF","biomass",2,"","AMF Induce Plant-Insect Interaction FIGURE 2 | Plant aboveground biomass (A) and belowground biomass (B) under different treatments.",0,"10.3389/fpls.2022.898969","36◦55′ N","100◦57′ E",NA,NA,NA,NA,NA,NA,NA
"953","35712553","AMF","biomass",2,"","AMF Induce Plant-Insect Interaction FIGURE 2 | Plant aboveground biomass (A) and belowground biomass (B) under different treatments.",0,"10.3389/fpls.2022.898969","36◦55′ N","100◦57′ E",NA,NA,NA,NA,NA,NA,NA
"954","33603763","AMF","biomass",3.1,"","Another study showed that plant biomass after AMF colonization was 3.1 times higher than that of unvaccinated plants on average (Hoeksema et al., 2010).",0,"10.3389/fpls.2021.617892","10◦C. The detection; 30◦57′6′′N","104◦33′17′′E",NA,NA,NA,NA,NA,NA,NA
"955","35630484.4","salinity","biomass",2,"","Increasing salinity generally resulted in less DMRoot in both AMF+ and AMF−  seedling; however, root biomass was only significantly reduced in severely salt-stressed AMF− plants  (Figure 2).",0,"10.3390/su71215799","","",NA,NA,NA,NA,NA,NA,NA
"956","35630484.4","salinity","biomass",2,"","Increasing salinity generally resulted in less DMRoot in both AMF+ and AMF−  seedling; however, root biomass was only significantly reduced in severely salt-stressed AMF− plants  (Figure 2).",0,"10.3390/su71215799","","",NA,NA,NA,NA,NA,NA,NA
"957","35630484.4","salinity","biomass",2,"","Increasing salinity generally resulted in less DMRoot in both AMF+ and AMF−  seedling; however, root biomass was only significantly reduced in severely salt-stressed AMF− plants  (Figure 2).",0,"10.3390/su71215799","","",NA,NA,NA,NA,NA,NA,NA
"958","35630484.4","salinity","biomass",2,"","Increasing salinity generally resulted in less DMRoot in both AMF+ and AMF´ seedling; however, root biomass was only signiﬁcantly reduced in severely salt-stressed AMF´ plants (Figure 2).",0,"10.3390/su71215799","","",NA,NA,NA,NA,NA,NA,NA
"959","35630484.4","salinity","biomass",2,"","Increasing salinity generally resulted in less DMRoot in both AMF+ and AMF´ seedling; however, root biomass was only signiﬁcantly reduced in severely salt-stressed AMF´ plants (Figure 2).",0,"10.3390/su71215799","","",NA,NA,NA,NA,NA,NA,NA
"960","35630484.4","salinity","biomass",2,"","Increasing salinity generally resulted in less DMRoot in both AMF+ and AMF´ seedling; however, root biomass was only signiﬁcantly reduced in severely salt-stressed AMF´ plants (Figure 2).",0,"10.3390/su71215799","","",NA,NA,NA,NA,NA,NA,NA
"961","35630484.4","salinity","biomass",2,"","Increasing salinity generally resulted in less DMRoot in both AMF+ and AMF−  seedling; however, root biomass was only significantly reduced in severely salt-stressed AMF− plants  (Figure 2).",0,"10.3390/su71215799","","",NA,NA,NA,NA,NA,NA,NA
"962","35630484.4","salinity","biomass",2,"","Increasing salinity generally resulted in less DMRoot in both AMF+ and AMF−  seedling; however, root biomass was only significantly reduced in severely salt-stressed AMF− plants  (Figure 2).",0,"10.3390/su71215799","","",NA,NA,NA,NA,NA,NA,NA
"963","35630484.4","salinity","biomass",2,"","Increasing salinity generally resulted in less DMRoot in both AMF+ and AMF−  seedling; however, root biomass was only significantly reduced in severely salt-stressed AMF− plants  (Figure 2).",0,"10.3390/su71215799","","",NA,NA,NA,NA,NA,NA,NA
"964","35630484.4","inoculated","biomass",7,"","However, since RGRRoots and 15975 Sustainability 2015, 7, 15967–15981 root biomass of inoculated (AMF+) plants remains more stable under most saline soil conditions, nursery inoculation with arbuscular mycorrhizae spores will beneﬁt stand establishment of the tested tomato variety.",0,"10.3390/su71215799","","",NA,NA,NA,NA,NA,NA,NA
"965","35630484.4","inoculated","biomass",7,"","However, since RGRRoots and 15975 Sustainability 2015, 7, 15967–15981 root biomass of inoculated (AMF+) plants remains more stable under most saline soil conditions, nursery inoculation with arbuscular mycorrhizae spores will beneﬁt stand establishment of the tested tomato variety.",0,"10.3390/su71215799","","",NA,NA,NA,NA,NA,NA,NA
"966","35630484.4","inoculated","biomass",7,"","However, since RGRRoots and 15975 Sustainability 2015, 7, 15967–15981 root biomass of inoculated (AMF+) plants remains more stable under most saline soil conditions, nursery inoculation with arbuscular mycorrhizae spores will beneﬁt stand establishment of the tested tomato variety.",0,"10.3390/su71215799","","",NA,NA,NA,NA,NA,NA,NA
"967","30483288","","dry weight",1,"","Compatibility of Symbiotic Systems FIGURE 1 | (A) Shoot dry weight (SDW), (B) leaf area (LA), (C) root dry weight (RDW), and (D) root electrical capacitance (CR) of Emese and Aliz soybean cultivars in the Compatibility experiment.",0,"10.3389/fpls.2018.01631","","",NA,NA,NA,NA,NA,NA,NA
"968","30483288","","dry weight",1,"","Compatibility of Symbiotic Systems FIGURE 1 | (A) Shoot dry weight (SDW), (B) leaf area (LA), (C) root dry weight (RDW), and (D) root electrical capacitance (CR) of Emese and Aliz soybean cultivars in the Compatibility experiment.",0,"10.3389/fpls.2018.01631","","",NA,NA,NA,NA,NA,NA,NA
"969","30483288","well-watered","dry weight",2,"","FIGURE 2 | Changes in (A) shoot dry weight (SDW), (B) leaf area (LA), (C) root dry weight (RDW), (D) node number (NN), and (E) root:shoot ratio (RSR) of two soybean cultivars (Emese and Aliz) exposed to well-watered (WW) and drought-stressed (DS) conditions.",0,"10.3389/fpls.2018.01631","","",NA,NA,NA,NA,NA,NA,NA
"970","27446063","","biomass",0.05,"","In contrast, either leaf biomass or leaf total nitrogen was not signiﬁcantly related to total amino acids (R2 = 0.75–0.78, P > 0.05, Figures 7B,F).",0,"10.3389/fmicb.2016.01030","","","","","","","","",""
"971","27446063","","biomass",0.05,"","In contrast, either leaf biomass or leaf total nitrogen was not signiﬁcantly related to total amino acids (R2 = 0.75–0.78, P > 0.05, Figures 7B,F).",0,"10.3389/fmicb.2016.01030","","","","","","","","",""
"972","Semchenko2019","","biomass",3.3,"","3.3 | Below‐ground biomass and root traits The application of activated carbon significantly reduced root production in communities composed of local genotypes but not in  communities composed of mixed genotypes (interaction between  the effects of community type and activated carbon F1,228  =  8.4,  p = 0.004; Table 3, Figure 4a).",0,"10.1111/1365-2745.13220","59°21′16″N; 58°38′32″N; 58°26′13″N","  23°30′56″E; 23°04′13″E; 24°59′02″E",NA,NA,NA,NA,NA,NA,NA
"973","Semchenko2019","","biomass",227,"","Degrees of freedom are 1 and 228 for numerator and denominator, respectively, except for graminoid biomass in the second and third year of the  experiment where it was 227 and 226.",0,"10.1111/1365-2745.13220","59°21′16″N; 58°38′32″N; 58°26′13″N","  23°30′56″E; 23°04′13″E; 24°59′02″E",NA,NA,NA,NA,NA,NA,NA
"974","Semchenko2019","","biomass",226,"","Degrees of freedom are 1 and 228 for numerator and denominator, respectively, except for graminoid biomass in the second and third year of the  experiment where it was 227 and 226.",0,"10.1111/1365-2745.13220","59°21′16″N; 58°38′32″N; 58°26′13″N","  23°30′56″E; 23°04′13″E; 24°59′02″E",NA,NA,NA,NA,NA,NA,NA
"975","32549234.5","AMF","biomass",2,"","AMF richness and AMF colonization frequency altered the effect of drought only in case of shoot biomass  (Table 2, Fig. 2a,b).",0,"10.1038/s41598-019-45702-1","","","","","","","","",""
"976","32549234.5","AMF","biomass",2,"","AMF richness and AMF colonization frequency altered the effect of drought only in case of shoot biomass  (Table 2, Fig. 2a,b).",0,"10.1038/s41598-019-45702-1","","","","","","","","",""
"977","32549234.5","AMF","biomass",2,"","AMF richness and AMF colonization frequency altered the effect of drought only in case of shoot biomass  (Table 2, Fig. 2a,b).",0,"10.1038/s41598-019-45702-1","","","","","","","","",""
"978","32549234.5","AMF","biomass",2,"","AMF richness and AMF colonization frequency altered the effect of drought only in case of shoot biomass  (Table 2, Fig. 2a,b).",0,"10.1038/s41598-019-45702-1","","","","","","","","",""
"979","32549234.5","ambient water","biomass",2,"","In ambient water conditions, shoot biomass was lowest at high AMF richness, specifically  when mycorrhiza colonization frequency was low (Table 2, Fig. 2a).",0,"10.1038/s41598-019-45702-1","","","","","","","","",""
"980","32549234.5","ambient water","biomass",2,"","In ambient water conditions, shoot biomass was lowest at high AMF richness, specifically  when mycorrhiza colonization frequency was low (Table 2, Fig. 2a).",0,"10.1038/s41598-019-45702-1","","","","","","","","",""
"981","32549234.5","ambient water","biomass",2,"","In ambient water conditions, shoot biomass was lowest at high AMF richness, specifically  when mycorrhiza colonization frequency was low (Table 2, Fig. 2a).",0,"10.1038/s41598-019-45702-1","","","","","","","","",""
"982","32549234.5","ambient water","biomass",2,"","In ambient water conditions, shoot biomass was lowest at high AMF richness, specifically  when mycorrhiza colonization frequency was low (Table 2, Fig. 2a).",0,"10.1038/s41598-019-45702-1","","","","","","","","",""
"983","32549234.5","AMF","biomass",2,"","On the contrary, high mycorrhiza colonization frequency of roots increased the shoot biomass of barley and reduced the effect of AMF richness (Table 2,  Fig. 2a).",0,"10.1038/s41598-019-45702-1","","","","","","","","",""
"984","32549234.5","AMF","biomass",2,"","On the contrary, high mycorrhiza colonization frequency of roots increased the shoot biomass of barley and reduced the effect of AMF richness (Table 2,  Fig. 2a).",0,"10.1038/s41598-019-45702-1","","","","","","","","",""
"985","32549234.5","AMF","biomass",2,"","On the contrary, high mycorrhiza colonization frequency of roots increased the shoot biomass of barley and reduced the effect of AMF richness (Table 2,  Fig. 2a).",0,"10.1038/s41598-019-45702-1","","","","","","","","",""
"986","32549234.5","AMF","biomass",2,"","On the contrary, high mycorrhiza colonization frequency of roots increased the shoot biomass of barley and reduced the effect of AMF richness (Table 2,  Fig. 2a).",0,"10.1038/s41598-019-45702-1","","","","","","","","",""
"987","32549234.5","water conditions","biomass",2,"","Root biomass increased with mycorrhiza colonization frequency independent from the water conditions  (Table 2, Fig. 2c,d).",0,"10.1038/s41598-019-45702-1","","","","","","","","",""
"988","32549234.5","water conditions","biomass",2,"","Root biomass increased with mycorrhiza colonization frequency independent from the water conditions  (Table 2, Fig. 2c,d).",0,"10.1038/s41598-019-45702-1","","","","","","","","",""
"989","32549234.5","water conditions","biomass",2,"","Root biomass increased with mycorrhiza colonization frequency independent from the water conditions  (Table 2, Fig. 2c,d).",0,"10.1038/s41598-019-45702-1","","","","","","","","",""
"990","32549234.5","water conditions","biomass",2,"","Root biomass increased with mycorrhiza colonization frequency independent from the water conditions  (Table 2, Fig. 2c,d).",0,"10.1038/s41598-019-45702-1","","","","","","","","",""
"991","25631933.1","inoculated sole","biomass",169.4,"","The maximum biomass of inoculated sole and mixture faba bean plants were 169.4 and 66.0% higher than that those of uninoculated plants at harvest (Table 1).",0,"10.1038/srep08122","","",NA,NA,NA,NA,NA,NA,NA
"992","25631933.1","inoculated sole","biomass",169.4,"","The maximum biomass of inoculated sole and mixture faba bean plants were 169.4 and 66.0% higher than that those of uninoculated plants at harvest (Table 1).",0,"10.1038/srep08122","","",NA,NA,NA,NA,NA,NA,NA
"993","25631933.1","uninoculated plants","biomass",1,"","The maximum biomass of inoculated sole and mixture faba bean plants were 169.4 and 66.0% higher than that those of uninoculated plants at harvest (Table 1).",0,"10.1038/srep08122","","",NA,NA,NA,NA,NA,NA,NA
"994","25631933.1","uninoculated plants","biomass",1,"","The maximum biomass of inoculated sole and mixture faba bean plants were 169.4 and 66.0% higher than that those of uninoculated plants at harvest (Table 1).",0,"10.1038/srep08122","","",NA,NA,NA,NA,NA,NA,NA
"995","25631933.1","alone","biomass",1,"","Competition reduced the maximum biomass of inoculated faba bean to 43.7% of that attained when faba bean was grown alone (Table 1).",0,"10.1038/srep08122","","",NA,NA,NA,NA,NA,NA,NA
"996","25631933.1","alone","biomass",1,"","Competition reduced the maximum biomass of inoculated faba bean to 43.7% of that attained when faba bean was grown alone (Table 1).",0,"10.1038/srep08122","","",NA,NA,NA,NA,NA,NA,NA
"997","25631933.1","AMF","biomass",54,"","In the presence of AMF the biomass of faba bean increased markedly from day 54 until the final harvest, especially when grown separately.",0,"10.1038/srep08122","","",NA,NA,NA,NA,NA,NA,NA
"998","25631933.1","AMF","biomass",54,"","In the presence of AMF the biomass of faba bean increased markedly from day 54 until the final harvest, especially when grown separately.",0,"10.1038/srep08122","","",NA,NA,NA,NA,NA,NA,NA
"999","34209987.5","Arbuscular mycorrhizal colonization","dry weight",1,"","AMF on Photosynthesis and Antioxidation in Black Locust FIGURE 1 | Arbuscular mycorrhizal colonization and dry weight of black locust seedlings.",0,"10.3389/fpls.2017.00183","","",NA,NA,NA,NA,NA,NA,NA
"1000","37367613.1","As","biomass",1,"","As shown in Table 1, for Fe0 treatment, regardless of inoculation with AMF, the biomass of maize stems and roots, as well as root length, decreased with increasing arsenic addition levels.",0,"10.3390/jof9060677","","","Arbuscular mycorrhizal fungi (AMF); Funneliformis mosseae","","pot experiment","contamination; heavy metals; toxicity","maize L.; Zea mays","",""
"1001","37367613.1","treatment","biomass",0.05,"","At the same arsenic addition level, compared with the NM treatment, the M treatment (AMF inoculation) signiﬁcantly increased the biomass of maize stems and roots in the Fe0 treatment (p < 0.05), with increases of 31% and 20% under the As25 treatment and 105% and 25% under the As50 treatment, respectively.",0,"10.3390/jof9060677","","","Arbuscular mycorrhizal fungi (AMF); Funneliformis mosseae","","pot experiment","contamination; heavy metals; toxicity","maize L.; Zea mays","",""
"1002","37367613.1","treatment","biomass",0.05,"","Among different arsenic addition treatments, compared with the Fe0 treatment, iron addition signiﬁcantly increased the biomass of maize stems and roots in the As25-NM treatment (p < 0.05), with increases of 22% and 20%, respectively.",0,"10.3390/jof9060677","","","Arbuscular mycorrhizal fungi (AMF); Funneliformis mosseae","","pot experiment","contamination; heavy metals; toxicity","maize L.; Zea mays","",""
"1003","31817176.2","","biomass",0.05,"","In contrast, either leaf biomass or leaf total nitrogen was not signiﬁcantly related to total amino acids (R2 = 0.75–0.78, P > 0.05, Figures 7B,F).",0,"10.3389/fmicb.2016.01030","","","","","","","","",""
"1004","31817176.2","","biomass",0.05,"","In contrast, either leaf biomass or leaf total nitrogen was not signiﬁcantly related to total amino acids (R2 = 0.75–0.78, P > 0.05, Figures 7B,F).",0,"10.3389/fmicb.2016.01030","","","","","","","","",""
"1005","33424786","NI","dry weight",0.476,"","No signiﬁcant diﬀerences were observed for plant’s dry weights between NI and I conditions, whatever the year [F(3) = 0.476; P = 0.701].",0,"10.3389/fmicb.2020.586050","50◦25′55.5′′ N","3◦02′25.5′′ E",NA,NA,NA,NA,NA,NA,NA
"1006","33424786","NI","dry weight",0.701,"","No signiﬁcant diﬀerences were observed for plant’s dry weights between NI and I conditions, whatever the year [F(3) = 0.476; P = 0.701].",0,"10.3389/fmicb.2020.586050","50◦25′55.5′′ N","3◦02′25.5′′ E",NA,NA,NA,NA,NA,NA,NA
"1007","33424786","","dry weight",20,"","FIGURE 5 | Heatmap based on the correlation coefﬁcients between clary sage dry weight and root mycorrhization and the 20 most represented bacterial ASVs in soil (A) and root (B) biotopes, belonging, respectively, to 13 and 8 bacterial genera.",0,"10.3389/fmicb.2020.586050","50◦25′55.5′′ N","3◦02′25.5′′ E",NA,NA,NA,NA,NA,NA,NA
"1008","33424786","","dry weight",13,"","FIGURE 5 | Heatmap based on the correlation coefﬁcients between clary sage dry weight and root mycorrhization and the 20 most represented bacterial ASVs in soil (A) and root (B) biotopes, belonging, respectively, to 13 and 8 bacterial genera.",0,"10.3389/fmicb.2020.586050","50◦25′55.5′′ N","3◦02′25.5′′ E",NA,NA,NA,NA,NA,NA,NA
"1009","33424786","","dry weight",8,"","FIGURE 5 | Heatmap based on the correlation coefﬁcients between clary sage dry weight and root mycorrhization and the 20 most represented bacterial ASVs in soil (A) and root (B) biotopes, belonging, respectively, to 13 and 8 bacterial genera.",0,"10.3389/fmicb.2020.586050","50◦25′55.5′′ N","3◦02′25.5′′ E",NA,NA,NA,NA,NA,NA,NA
"1010","33424786","","dry weight",20,"","Correlations Between the Most Abundant ASVs and Sage Dry Weight and Root Mycorrhization A heatmap based on Pearson correlation coeﬃcients between the 20 most abundant ASVs and sage dry weight and root mycorrhization as explaining parameters was drawn, for rhizospheric soil and root biotopes (Figure 5).",0,"10.3389/fmicb.2020.586050","50◦25′55.5′′ N","3◦02′25.5′′ E",NA,NA,NA,NA,NA,NA,NA
"1011","33424786","stricto","dry weight",1,"","Conversely, Corynebacterium 1 or Lawsonella in the soil biotope are not correlated to any of the parameters, while in the root biotope, Clostridium sensu stricto 1 and Lelliottia are negatively correlated to both sage dry weight and root mycorrhization.",0,"10.3389/fmicb.2020.586050","50◦25′55.5′′ N","3◦02′25.5′′ E",NA,NA,NA,NA,NA,NA,NA
"1012","28443111","non-inoculated","biomass",1,"","Inoculated seedlings showed signiﬁcantly higher plant biomass (roots, stems, leaves, and total), plant height, and stem diameter than non-inoculated seedlings (Table 1).",0,"10.3389/fpls.2017.00517","","","","","","","","",""
"1013","25852664","ERM","biomass",1,"","biomass production of the host plant, irrespective of ERM status (Table 1).",0,"10.3389/fmicb.2015.00203","30◦36′N","112◦14′E",NA,NA,NA,NA,NA,NA,NA
"1014","36771633.8","Cd","biomass",100,"","Results The results related to the influence of Cd and SA on biomass production are presented in Fig. Exposure of mustard plants to high Cd levels resulted in a marked reduction in fresh weights of both shoot and roots (15.8% and 33.7% reduction in shoot biomass at 100 and 200 mg/l Cd, respectively).",0,"10.1016/j.sajb.2010.05.003","","","Botany; University New Delhi; Saudi Arabia; University Hamdard Delhi; Baramulla College","","","","Brassica juncea; P. Ahmad; mustard juncea L. Czern Coss; mustard; mustard plants; mustard Czern","","India; Pakistan; University Kashmir; Baramulla; University King Saud Riyadh; University"
"1015","36771633.8","Cd","biomass",200,"","Results The results related to the influence of Cd and SA on biomass production are presented in Fig. Exposure of mustard plants to high Cd levels resulted in a marked reduction in fresh weights of both shoot and roots (15.8% and 33.7% reduction in shoot biomass at 100 and 200 mg/l Cd, respectively).",0,"10.1016/j.sajb.2010.05.003","","","Botany; University New Delhi; Saudi Arabia; University Hamdard Delhi; Baramulla College","","","","Brassica juncea; P. Ahmad; mustard juncea L. Czern Coss; mustard; mustard plants; mustard Czern","","India; Pakistan; University Kashmir; Baramulla; University King Saud Riyadh; University"
"1016","24999738","treatments","biomass",2,"","Results Plant biomass and grain nitrogen concentration The grain yield of the experimental wheat plants was not significantly affected by any of the treatments (Figure 1A, Table 2), but the large variance may have concealed a similar c-irradiation effect as on the total aboveground biomass (Figure 1B).",0,"10.1371/journal.pone.0101487","","","Agricultural Sciences; AMF inoculation; nonindigenous AMF; Isfahan Isfahan University; arbuscular mycorrhizal fungal (AMF)","calcareous soil","pot","Zinc Institute Switzerland deficiency","Bread Wheat; Terrestrial Ecosystems; wheat bread; red clover","","Institute Switzerland; Czech Republic; Switzerland College; Switzerland"
"1017","24999738","non-irradiated soil","biomass",10.45,"","The total aboveground biomass ( = straw + grains) was significantly larger for the wheat plants grown in c-irradiated than non-irradiated soil (F1,96 = 10.45, p = 0.002).",0,"10.1371/journal.pone.0101487","","","Agricultural Sciences; AMF inoculation; nonindigenous AMF; Isfahan Isfahan University; arbuscular mycorrhizal fungal (AMF)","calcareous soil","pot","Zinc Institute Switzerland deficiency","Bread Wheat; Terrestrial Ecosystems; wheat bread; red clover","","Institute Switzerland; Czech Republic; Switzerland College; Switzerland"
"1018","24999738","non-irradiated soil","biomass",0.002,"","The total aboveground biomass ( = straw + grains) was significantly larger for the wheat plants grown in c-irradiated than non-irradiated soil (F1,96 = 10.45, p = 0.002).",0,"10.1371/journal.pone.0101487","","","Agricultural Sciences; AMF inoculation; nonindigenous AMF; Isfahan Isfahan University; arbuscular mycorrhizal fungal (AMF)","calcareous soil","pot","Zinc Institute Switzerland deficiency","Bread Wheat; Terrestrial Ecosystems; wheat bread; red clover","","Institute Switzerland; Czech Republic; Switzerland College; Switzerland"
"1019","24999738","Inoculation","biomass",2,"","Inoculation with C. claroideum had no significant effect on aboveground biomass production (Table 2).",0,"10.1371/journal.pone.0101487","","","Agricultural Sciences; AMF inoculation; nonindigenous AMF; Isfahan Isfahan University; arbuscular mycorrhizal fungal (AMF)","calcareous soil","pot","Zinc Institute Switzerland deficiency","Bread Wheat; Terrestrial Ecosystems; wheat bread; red clover","","Institute Switzerland; Czech Republic; Switzerland College; Switzerland"
"1020","24999738","Inoculation","biomass",2,"","Inoculation with C. claroideum had no significant effect on the concentration of Zn in the aboveground biomass (Table 2).",0,"10.1371/journal.pone.0101487","","","Agricultural Sciences; AMF inoculation; nonindigenous AMF; Isfahan Isfahan University; arbuscular mycorrhizal fungal (AMF)","calcareous soil","pot","Zinc Institute Switzerland deficiency","Bread Wheat; Terrestrial Ecosystems; wheat bread; red clover","","Institute Switzerland; Czech Republic; Switzerland College; Switzerland"
"1021","24999738","","biomass",1,"","While the increased biomass (Figure 1) and N uptake (Figure 2) of the wheat plants grown in c-irradiated soil can probably be related to released N from Table 4.",0,"10.1371/journal.pone.0101487","","","Agricultural Sciences; AMF inoculation; nonindigenous AMF; Isfahan Isfahan University; arbuscular mycorrhizal fungal (AMF)","calcareous soil","pot","Zinc Institute Switzerland deficiency","Bread Wheat; Terrestrial Ecosystems; wheat bread; red clover","","Institute Switzerland; Czech Republic; Switzerland College; Switzerland"
"1022","24999738","","biomass",2,"","While the increased biomass (Figure 1) and N uptake (Figure 2) of the wheat plants grown in c-irradiated soil can probably be related to released N from Table 4.",0,"10.1371/journal.pone.0101487","","","Agricultural Sciences; AMF inoculation; nonindigenous AMF; Isfahan Isfahan University; arbuscular mycorrhizal fungal (AMF)","calcareous soil","pot","Zinc Institute Switzerland deficiency","Bread Wheat; Terrestrial Ecosystems; wheat bread; red clover","","Institute Switzerland; Czech Republic; Switzerland College; Switzerland"
